
baskervilles12	255_2	0	Not	Not	RB	(FRAG(NP Not	_	OS	_
baskervilles12	255_2	1	a	a	DT	 a	_	OS	_
baskervilles12	255_2	2	word	word	NN	 word	_	OS	_
baskervilles12	255_2	3	to	to	TO	(S(VP to	_	OS	_
baskervilles12	255_2	4	show	show	VB	(VP show	_	OS	_
baskervilles12	255_2	5	your	your	PRP$	(NP your	_	OS	_
baskervilles12	255_2	6	suspicions	suspicion	NNS	 suspicions)))))	_	OS	_
baskervilles12	255_2	7	--	--	:	 --	_	OS	_
baskervilles12	255_2	8	not	not	RB	 not	not	OS	_
baskervilles12	255_2	9	a	a	DT	(NP(NP a	_	IS	_
baskervilles12	255_2	10	word	word	NN	 word)	_	IS	word
baskervilles12	255_2	11	,	,	,	 ,	_	OS	_
baskervilles12	255_2	12	or	or	CC	 or	_	OS	_
baskervilles12	255_2	13	my	my	PRP$	(NP my	_	OS	_
baskervilles12	255_2	14	plans	plan	NNS	 plans	_	OS	_
baskervilles12	255_2	15	crumble	crumble	VB	(S(VP crumble	_	OS	_
baskervilles12	255_2	16	to	to	TO	(PP to	_	OS	_
baskervilles12	255_2	17	the	the	DT	(NP the	_	OS	_
baskervilles12	255_2	18	ground	ground	NN	 ground))))))	_	OS	_
baskervilles12	255_2	19	.	.	.	 .	_	OS	_
baskervilles12	255_2	20	''	''	''	 '')	_	OS	_

baskervilles12	256	0	A	A	DT	(S(S(NP A	***	OS	_
baskervilles12	256	1	figure	figure	NN	 figure)	***	OS	_
baskervilles12	256	2	was	be	VBD	(VP was	***	OS	_
baskervilles12	256	3	approaching	approach	VBG	(VP approaching	***	OS	_
baskervilles12	256	4	us	us	PRP	(NP us)	***	OS	_
baskervilles12	256	5	over	over	IN	(PP over	***	OS	_
baskervilles12	256	6	the	the	DT	(NP the	***	OS	_
baskervilles12	256	7	moor	moor	NN	 moor)))))	***	OS	_
baskervilles12	256	8	,	,	,	 ,	***	OS	_
baskervilles12	256	9	and	and	CC	 and	***	OS	_
baskervilles12	256	10	I	I	PRP	(S(NP I)	***	OS	_
baskervilles12	256	11	saw	see	VBD	(VP saw	***	OS	_
baskervilles12	256	12	the	the	DT	(NP(NP the	***	OS	_
baskervilles12	256	13	dull	dull	JJ	 dull	***	OS	_
baskervilles12	256	14	red	red	JJ	 red	***	OS	_
baskervilles12	256	15	glow	glow	NN	 glow)	***	OS	_
baskervilles12	256	16	of	of	IN	(PP of	***	OS	_
baskervilles12	256	17	a	a	DT	(NP a	***	OS	_
baskervilles12	256	18	cigar	cigar	NN	 cigar)))))	***	OS	_
baskervilles12	256	19	.	.	.	 .)	***	OS	_

baskervilles12	257	0	The	The	DT	(S(S(NP The	***	OS	_
baskervilles12	257	1	moon	moon	NN	 moon)	***	OS	_
baskervilles12	257	2	shone	shone	VB	(VP shone	***	OS	_
baskervilles12	257	3	upon	upon	IN	(PP upon	***	OS	_
baskervilles12	257	4	him	him	PRP	(NP him))))	***	OS	_
baskervilles12	257	5	,	,	,	 ,	***	OS	_
baskervilles12	257	6	and	and	CC	 and	***	OS	_
baskervilles12	257	7	I	I	PRP	(S(NP I)	***	OS	_
baskervilles12	257	8	could	could	MD	(VP could	***	OS	_
baskervilles12	257	9	distinguish	distinguish	VB	(VP distinguish	***	OS	_
baskervilles12	257	10	the	the	DT	(NP(NP the	***	OS	_
baskervilles12	257	11	dapper	dapper	NN	 dapper	***	OS	_
baskervilles12	257	12	shape	shape	NN	 shape	***	OS	_
baskervilles12	257	13	and	and	CC	 and	***	OS	_
baskervilles12	257	14	jaunty	jaunty	NN	 jaunty	***	OS	_
baskervilles12	257	15	walk	walk	NN	 walk)	***	OS	_
baskervilles12	257	16	of	of	IN	(PP of	***	OS	_
baskervilles12	257	17	the	the	DT	(NP the	***	OS	_
baskervilles12	257	18	naturalist	naturalist	NN	 naturalist))))))	***	OS	_
baskervilles12	257	19	.	.	.	 .)	***	OS	_

baskervilles12	258	0	He	He	PRP	(S(NP He)	***	OS	_
baskervilles12	258	1	stopped	stop	VBD	(VP stopped	***	OS	_
baskervilles12	258	2	when	when	WRB	(SBAR(WHADVP when)	***	OS	_
baskervilles12	258	3	he	he	PRP	(S(NP he)	***	OS	_
baskervilles12	258	4	saw	see	VBD	(VP(VP saw	***	OS	_
baskervilles12	258	5	us	us	PRP	(NP us))	***	OS	_
baskervilles12	258	6	,	,	,	 ,	***	OS	_
baskervilles12	258	7	and	and	CC	 and	***	OS	_
baskervilles12	258	8	then	then	RB	(ADVP then)	***	OS	_
baskervilles12	258	9	came	come	VBD	(VP came	***	OS	_
baskervilles12	258	10	on	on	RP	(PRT on)	***	OS	_
baskervilles12	258	11	again	again	RB	(ADVP again))))))	***	OS	_
baskervilles12	258	12	.	.	.	 .)	***	OS	_

baskervilles12	259_1	0	``	``	``	(SBARQ ``	_	OS	_
baskervilles12	259_1	1	Why	Why	WRB	(WHADVP Why)	_	OS	_
baskervilles12	259_1	2	,	,	,	(PRN ,	_	OS	_
baskervilles12	259_1	3	Dr.	Dr.	NNP	(S(NP Dr.	_	OS	_
baskervilles12	259_1	4	Watson	Watson	NNP	 Watson)	_	OS	_
baskervilles12	259_1	5	,	,	,	 ,	_	OS	_
baskervilles12	259_1	6	that	that	DT	(NP that)	_	IS	_
baskervilles12	259_1	7	's	'	VBZ	(VP 's	_	IS	_
baskervilles12	259_1	8	not	not	RB	(PP not	not	OS	_
baskervilles12	259_1	9	you	you	PRP	(NP you))))	_	IS	_
baskervilles12	259_1	10	,	,	,	 ,)	_	OS	_
baskervilles12	259_1	11	is	be	VBZ	(SQ is	_	OS	_
baskervilles12	259_1	12	it	it	PRP	(NP it))	_	OS	_
baskervilles12	259_1	13	?	?	.	 ?)	_	OS	_

baskervilles12	260	0	You	You	PRP	(S(NP You)	***	OS	_
baskervilles12	260	1	are	be	VBP	(VP are	***	OS	_
baskervilles12	260	2	the	the	DT	(NP the	***	OS	_
baskervilles12	260	3	last	last	JJ	 last	***	OS	_
baskervilles12	260	4	man	man	NN	 man	***	OS	_
baskervilles12	260	5	that	that	IN	(SBAR that	***	OS	_
baskervilles12	260	6	I	I	PRP	(S(NP I)	***	OS	_
baskervilles12	260	7	should	should	MD	(VP should	***	OS	_
baskervilles12	260	8	have	have	VB	(VP have	***	OS	_
baskervilles12	260	9	expected	expect	VBN	(VP expected	***	OS	_
baskervilles12	260	10	to	to	TO	(S(VP to	***	OS	_
baskervilles12	260	11	see	see	VB	(VP see	***	OS	_
baskervilles12	260	12	out	out	RP	(PRT out)	***	OS	_
baskervilles12	260	13	on	on	IN	(PP on	***	OS	_
baskervilles12	260	14	the	the	DT	(NP(NP the	***	OS	_
baskervilles12	260	15	moor	moor	NN	 moor)	***	OS	_
baskervilles12	260	16	at	at	IN	(PP at	***	OS	_
baskervilles12	260	17	this	this	DT	(NP this	***	OS	_
baskervilles12	260	18	time	time	NN	 time))	***	OS	_
baskervilles12	260	19	of	of	IN	(PP of	***	OS	_
baskervilles12	260	20	night	night	NN	(NP night))))))))))))))	***	OS	_
baskervilles12	260	21	.	.	.	 .)	***	OS	_

baskervilles12	261	0	But	But	CC	(S But	***	OS	_
baskervilles12	261	1	,	,	,	 ,	***	OS	_
baskervilles12	261	2	dear	dear	RB	(PP dear	***	OS	_
baskervilles12	261	3	me	me	PRP	(NP me))	***	OS	_
baskervilles12	261	4	,	,	,	 ,	***	OS	_
baskervilles12	261	5	what	what	WP	(NP what)	***	OS	_
baskervilles12	261	6	's	'	VBZ	(VP 's	***	OS	_
baskervilles12	261	7	this	this	DT	(NP this))	***	OS	_
baskervilles12	261	8	?	?	.	 ?)	***	OS	_

baskervilles12	262	0	Somebody	Somebody	NN	(S(NP Somebody)	***	OS	_
baskervilles12	262	1	hurt	hurt	VBD	(VP hurt)	***	OS	_
baskervilles12	262	2	?	?	.	 ?)	***	OS	_

baskervilles12	263_1	0	Not	Not	RB	(FRAG(X Not)	Not	OS	_
baskervilles12	263_1	1	--	--	:	 --	_	OS	_
baskervilles12	263_1	2	do	do	VBP	(VP do	_	OS	_
baskervilles12	263_1	3	n't	n't	RB	 n't	_	OS	_
baskervilles12	263_1	4	tell	tell	VB	(VP tell	_	OS	_
baskervilles12	263_1	5	me	me	PRP	(NP me)	_	OS	_
baskervilles12	263_1	6	that	that	IN	(SBAR that	_	OS	_
baskervilles12	263_1	7	it	it	PRP	(S(NP it)	_	OS	_
baskervilles12	263_1	8	is	be	VBZ	(VP is	_	OS	_
baskervilles12	263_1	9	our	our	PRP$	(NP our	_	OS	_
baskervilles12	263_1	10	friend	friend	NN	 friend	_	OS	_
baskervilles12	263_1	11	Sir	Sir	NNP	 Sir	_	OS	_
baskervilles12	263_1	12	Henry	Henry	NNP	 Henry))))))	_	OS	_
baskervilles12	263_1	13	!	!	.	 !	_	OS	_
baskervilles12	263_1	14	''	''	''	 '')	_	OS	_

baskervilles12	263_2	0	Not	Not	RB	(FRAG(X Not)	_	OS	_
baskervilles12	263_2	1	--	--	:	 --	_	OS	_
baskervilles12	263_2	2	do	do	VBP	(VP do	_	IS	_
baskervilles12	263_2	3	n't	n't	RB	 n't	n't	OS	_
baskervilles12	263_2	4	tell	tell	VB	(VP tell	_	IS	_
baskervilles12	263_2	5	me	me	PRP	(NP me)	_	IS	_
baskervilles12	263_2	6	that	that	IN	(SBAR that	_	IS	_
baskervilles12	263_2	7	it	it	PRP	(S(NP it)	_	IS	_
baskervilles12	263_2	8	is	be	VBZ	(VP is	_	IS	_
baskervilles12	263_2	9	our	our	PRP$	(NP our	_	IS	_
baskervilles12	263_2	10	friend	friend	NN	 friend	_	IS	_
baskervilles12	263_2	11	Sir	Sir	NNP	 Sir	_	IS	_
baskervilles12	263_2	12	Henry	Henry	NNP	 Henry))))))	_	IS	_
baskervilles12	263_2	13	!	!	.	 !	_	OS	_
baskervilles12	263_2	14	''	''	''	 '')	_	OS	_

baskervilles12	264	0	He	He	PRP	(S(NP He)	***	OS	_
baskervilles12	264	1	hurried	hurry	VBN	(VP(VP hurried	***	OS	_
baskervilles12	264	2	past	past	IN	(PP past	***	OS	_
baskervilles12	264	3	me	me	PRP	(NP me)))	***	OS	_
baskervilles12	264	4	and	and	CC	 and	***	OS	_
baskervilles12	264	5	stooped	stoop	VBN	(VP stooped	***	OS	_
baskervilles12	264	6	over	over	IN	(PP over	***	OS	_
baskervilles12	264	7	the	the	DT	(NP the	***	OS	_
baskervilles12	264	8	dead	dead	JJ	 dead	***	OS	_
baskervilles12	264	9	man	man	NN	 man))))	***	OS	_
baskervilles12	264	10	.	.	.	 .)	***	OS	_

baskervilles12	265	0	I	I	PRP	(S(S(NP I)	***	OS	_
baskervilles12	265	1	heard	hear	VBD	(VP heard	***	OS	_
baskervilles12	265	2	a	a	DT	(NP(NP a	***	OS	_
baskervilles12	265	3	sharp	sharp	JJ	 sharp	***	OS	_
baskervilles12	265	4	intake	intake	NN	 intake)	***	OS	_
baskervilles12	265	5	of	of	IN	(PP of	***	OS	_
baskervilles12	265	6	his	his	PRP$	(NP his	***	OS	_
baskervilles12	265	7	breath	breath	NN	 breath)))))	***	OS	_
baskervilles12	265	8	and	and	CC	 and	***	OS	_
baskervilles12	265	9	the	the	DT	(S(NP the	***	OS	_
baskervilles12	265	10	cigar	cigar	NN	 cigar)	***	OS	_
baskervilles12	265	11	fell	fall	VBD	(VP fell	***	OS	_
baskervilles12	265	12	from	from	IN	(PP from	***	OS	_
baskervilles12	265	13	his	his	PRP$	(NP his	***	OS	_
baskervilles12	265	14	fingers	finger	NNS	 fingers))))	***	OS	_
baskervilles12	265	15	.	.	.	 .)	***	OS	_

baskervilles12	266	0	``	``	``	(S ``	***	OS	_
baskervilles12	266	1	Who	Who	WP	(X Who	***	OS	_
baskervilles12	266	2	--	--	:	 --)	***	OS	_
baskervilles12	266	3	who	who	WP	(SBARQ(WHNP who)	***	OS	_
baskervilles12	266	4	's	'	VBZ	(SQ 's	***	OS	_
baskervilles12	266	5	this	this	DT	(NP this))	***	OS	_
baskervilles12	266	6	?	?	.	 ?)	***	OS	_
baskervilles12	266	7	''	''	''	 ''	***	OS	_
baskervilles12	266	8	he	he	PRP	(NP he)	***	OS	_
baskervilles12	266	9	stammered	stammer	VBD	(VP stammered)	***	OS	_
baskervilles12	266	10	.	.	.	 .)	***	OS	_

baskervilles12	267	0	``	``	``	(S ``	***	OS	_
baskervilles12	267	1	It	It	PRP	(NP It)	***	OS	_
baskervilles12	267	2	is	be	VBZ	(VP is	***	OS	_
baskervilles12	267	3	Selden	Selden	NNP	(NP(NP Selden)	***	OS	_
baskervilles12	267	4	,	,	,	 ,	***	OS	_
baskervilles12	267	5	the	the	DT	(NP(NP the	***	OS	_
baskervilles12	267	6	man	man	NN	 man)	***	OS	_
baskervilles12	267	7	who	who	WP	(SBAR(WHNP who)	***	OS	_
baskervilles12	267	8	escaped	escape	VBD	(S(VP escaped	***	OS	_
baskervilles12	267	9	from	from	IN	(PP from	***	OS	_
baskervilles12	267	10	Princetown	Princetown	NNP	(NP Princetown))))))))	***	OS	_
baskervilles12	267	11	.	.	.	 .	***	OS	_
baskervilles12	267	12	''	''	''	 '')	***	OS	_

baskervilles12	268	0	Stapleton	Stapleton	NNP	(S(S(NP Stapleton)	***	OS	_
baskervilles12	268	1	turned	turn	VBD	(VP turned	***	OS	_
baskervilles12	268	2	a	a	DT	(NP a	***	OS	_
baskervilles12	268	3	ghastly	ghastly	JJ	 ghastly	***	OS	_
baskervilles12	268	4	face	face	NN	 face)	***	OS	_
baskervilles12	268	5	upon	upon	IN	(PP upon	***	OS	_
baskervilles12	268	6	us	us	PRP	(NP us))))	***	OS	_
baskervilles12	268	7	,	,	,	 ,	***	OS	_
baskervilles12	268	8	but	but	CC	 but	***	OS	_
baskervilles12	268	9	by	by	IN	(S(PP by	***	OS	_
baskervilles12	268	10	a	a	DT	(NP a	***	OS	_
baskervilles12	268	11	supreme	supreme	JJ	 supreme	***	OS	_
baskervilles12	268	12	effort	effort	NN	 effort))	***	OS	_
baskervilles12	268	13	he	he	PRP	(NP he)	***	OS	_
baskervilles12	268	14	had	have	VBD	(VP had	***	OS	_
baskervilles12	268	15	overcome	overcome	VBN	(VP overcome	***	OS	_
baskervilles12	268	16	his	his	PRP$	(NP(NP his	***	OS	_
baskervilles12	268	17	amazement	amazement	NN	 amazement)	***	OS	_
baskervilles12	268	18	and	and	CC	 and	***	OS	_
baskervilles12	268	19	his	his	PRP$	(NP his	***	OS	_
baskervilles12	268	20	disappointment	disappointment	NN	 disappointment)))))	***	OS	_
baskervilles12	268	21	.	.	.	 .)	***	OS	_

baskervilles12	269	0	He	He	PRP	(S(NP He)	***	OS	_
baskervilles12	269	1	looked	look	VBD	(VP looked	***	OS	_
baskervilles12	269	2	sharply	sharply	RB	(ADVP sharply	***	OS	_
baskervilles12	269	3	from	from	IN	(PP from	***	OS	_
baskervilles12	269	4	Holmes	Holmes	NNP	(NP Holmes)))	***	OS	_
baskervilles12	269	5	to	to	TO	(PP to	***	OS	_
baskervilles12	269	6	me	me	PRP	(NP me)))	***	OS	_
baskervilles12	269	7	.	.	.	 .)	***	OS	_

baskervilles12	270	0	``	``	``	(FRAG ``	***	OS	_
baskervilles12	270	1	Dear	Dear	RB	(ADJP Dear	***	OS	_
baskervilles12	270	2	me	me	PRP	(NP me))	***	OS	_
baskervilles12	270	3	!	!	.	 !)	***	OS	_

baskervilles12	271	0	What	What	WP	(FRAG(SBAR(WHNP What)	***	OS	_
baskervilles12	271	1	a	a	DT	(FRAG(NP a	***	OS	_
baskervilles12	271	2	very	very	RB	(ADJP very	***	OS	_
baskervilles12	271	3	shocking	shocking	JJ	 shocking)	***	OS	_
baskervilles12	271	4	affair	affair	NN	 affair)))	***	OS	_
baskervilles12	271	5	!	!	.	 !)	***	OS	_

baskervilles12	272	0	How	How	WRB	(SBARQ(WHADVP How)	***	OS	_
baskervilles12	272	1	did	do	VBD	(SQ did	***	OS	_
baskervilles12	272	2	he	he	PRP	(NP he)	***	OS	_
baskervilles12	272	3	die	die	VB	(VP die))	***	OS	_
baskervilles12	272	4	?	?	.	 ?	***	OS	_
baskervilles12	272	5	''	''	''	 '')	***	OS	_

baskervilles12	273	0	``	``	``	(S ``	***	OS	_
baskervilles12	273	1	He	He	PRP	(NP He)	***	OS	_
baskervilles12	273	2	appears	appear	VBZ	(VP appears	***	OS	_
baskervilles12	273	3	to	to	TO	(S(VP to	***	OS	_
baskervilles12	273	4	have	have	VB	(VP have	***	OS	_
baskervilles12	273	5	broken	break	VBN	(VP broken	***	OS	_
baskervilles12	273	6	his	his	PRP$	(NP his	***	OS	_
baskervilles12	273	7	neck	neck	NN	 neck)	***	OS	_
baskervilles12	273	8	by	by	IN	(PP by	***	OS	_
baskervilles12	273	9	falling	fall	VBG	(S(VP falling	***	OS	_
baskervilles12	273	10	over	over	RP	(PRT over)	***	OS	_
baskervilles12	273	11	these	these	DT	(NP these	***	OS	_
baskervilles12	273	12	rocks	rock	NNS	 rocks)))))))))	***	OS	_
baskervilles12	273	13	.	.	.	 .)	***	OS	_

baskervilles12	274	0	My	My	PRP$	(S(NP My	***	OS	_
baskervilles12	274	1	friend	friend	NN	 friend	***	OS	_
baskervilles12	274	2	and	and	CC	 and	***	OS	_
baskervilles12	274	3	I	I	PRP	 I)	***	OS	_
baskervilles12	274	4	were	be	VBD	(VP were	***	OS	_
baskervilles12	274	5	strolling	stroll	VBG	(VP strolling	***	OS	_
baskervilles12	274	6	on	on	IN	(PP on	***	OS	_
baskervilles12	274	7	the	the	DT	(NP the	***	OS	_
baskervilles12	274	8	moor	moor	NN	 moor))	***	OS	_
baskervilles12	274	9	when	when	WRB	(SBAR(WHADVP when)	***	OS	_
baskervilles12	274	10	we	we	PRP	(S(NP we)	***	OS	_
baskervilles12	274	11	heard	hear	VBD	(VP heard	***	OS	_
baskervilles12	274	12	a	a	DT	(NP a	***	OS	_
baskervilles12	274	13	cry	cry	NN	 cry))))))	***	OS	_
baskervilles12	274	14	.	.	.	 .	***	OS	_
baskervilles12	274	15	''	''	''	 '')	***	OS	_

baskervilles12	275	0	``	``	``	(S ``	***	OS	_
baskervilles12	275	1	I	I	PRP	(NP I)	***	OS	_
baskervilles12	275	2	heard	hear	VBD	(VP heard	***	OS	_
baskervilles12	275	3	a	a	DT	(NP a	***	OS	_
baskervilles12	275	4	cry	cry	NN	 cry)	***	OS	_
baskervilles12	275	5	also	also	RB	(ADVP also))	***	OS	_
baskervilles12	275	6	.	.	.	 .)	***	OS	_

baskervilles12	276	0	That	That	DT	(S(NP That)	***	OS	_
baskervilles12	276	1	was	be	VBD	(VP was	***	OS	_
baskervilles12	276	2	what	what	WP	(SBAR(WHNP what)	***	OS	_
baskervilles12	276	3	brought	bring	VBD	(S(VP brought	***	OS	_
baskervilles12	276	4	me	me	PRP	(NP me)	***	OS	_
baskervilles12	276	5	out	out	RP	(PRT out)))))	***	OS	_
baskervilles12	276	6	.	.	.	 .)	***	OS	_

baskervilles12	277	0	I	I	PRP	(S(NP I)	***	OS	_
baskervilles12	277	1	was	be	VBD	(VP was	***	OS	_
baskervilles12	277	2	uneasy	uneasy	JJ	(ADJP uneasy	***	OS	_
baskervilles12	277	3	about	about	IN	(PP about	***	OS	_
baskervilles12	277	4	Sir	Sir	NNP	(NP Sir	***	OS	_
baskervilles12	277	5	Henry	Henry	NNP	 Henry))))	***	OS	_
baskervilles12	277	6	.	.	.	 .	***	OS	_
baskervilles12	277	7	''	''	''	 '')	***	OS	_

baskervilles12	278	0	``	``	``	(S(SBARQ ``	***	OS	_
baskervilles12	278	1	Why	Why	WRB	(WHADVP Why)	***	OS	_
baskervilles12	278	2	about	about	RB	(SQ about	***	OS	_
baskervilles12	278	3	Sir	Sir	NNP	(NP Sir	***	OS	_
baskervilles12	278	4	Henry	Henry	NNP	 Henry)	***	OS	_
baskervilles12	278	5	in	in	IN	(PP in	***	OS	_
baskervilles12	278	6	particular	particular	JJ	(ADJP particular)))	***	OS	_
baskervilles12	278	7	?	?	.	 ?	***	OS	_
baskervilles12	278	8	''	''	''	 '')	***	OS	_
baskervilles12	278	9	I	I	PRP	(NP I)	***	OS	_
baskervilles12	278	10	could	could	MD	(VP could	***	OS	_
baskervilles12	278	11	not	not	RB	 not	***	OS	_
baskervilles12	278	12	help	help	VB	(VP help	***	OS	_
baskervilles12	278	13	asking	ask	VBG	(VP asking)))	***	OS	_
baskervilles12	278	14	.	.	.	 .)	***	OS	_

baskervilles12	279	0	``	``	``	(S ``	***	OS	_
baskervilles12	279	1	Because	Because	RB	(ADVP Because)	***	OS	_
baskervilles12	279	2	I	I	PRP	(NP I)	***	OS	_
baskervilles12	279	3	had	have	VBD	(VP had	***	OS	_
baskervilles12	279	4	suggested	suggest	VBN	(VP suggested	***	OS	_
baskervilles12	279	5	that	that	IN	(SBAR that	***	OS	_
baskervilles12	279	6	he	he	PRP	(S(NP he)	***	OS	_
baskervilles12	279	7	should	should	MD	(VP should	***	OS	_
baskervilles12	279	8	come	come	VB	(VP come	***	OS	_
baskervilles12	279	9	over	over	RP	(PRT over)))))))	***	OS	_
baskervilles12	279	10	.	.	.	 .)	***	OS	_

baskervilles12	280_1	0	When	When	WRB	(S(SBAR(WHADVP When)	_	OS	_
baskervilles12	280_1	1	he	he	PRP	(S(NP he)	_	IS	_
baskervilles12	280_1	2	did	do	VBD	(VP did	_	IS	_
baskervilles12	280_1	3	not	not	RB	 not	not	OS	_
baskervilles12	280_1	4	come	come	VB	(VP come	_	IS	come
baskervilles12	280_1	5	I	I	PRP	(SBAR(S(NP I)	_	OS	_
baskervilles12	280_1	6	was	be	VBD	(VP was	_	OS	_
baskervilles12	280_1	7	surprised	surprise	JJ	(ADJP surprised))))))))	_	OS	_
baskervilles12	280_1	8	,	,	,	 ,	_	OS	_
baskervilles12	280_1	9	and	and	CC	(S and	_	OS	_
baskervilles12	280_1	10	I	I	PRP	(NP I)	_	OS	_
baskervilles12	280_1	11	naturally	naturally	RB	(ADVP naturally)	_	OS	_
baskervilles12	280_1	12	became	become	VBD	(VP became	_	OS	_
baskervilles12	280_1	13	alarmed	alarm	JJ	(ADJP alarmed)	_	OS	_
baskervilles12	280_1	14	for	for	IN	(PP for	_	OS	_
baskervilles12	280_1	15	his	his	PRP$	(NP his	_	OS	_
baskervilles12	280_1	16	safety	safety	NN	 safety))	_	OS	_
baskervilles12	280_1	17	when	when	WRB	(SBAR(WHADVP when)	_	OS	_
baskervilles12	280_1	18	I	I	PRP	(S(NP I)	_	OS	_
baskervilles12	280_1	19	heard	hear	VBD	(VP heard)))))	_	OS	_
baskervilles12	280_1	20	cries	cry	VBZ	(VP cries	_	OS	_
baskervilles12	280_1	21	upon	upon	IN	(PP upon	_	OS	_
baskervilles12	280_1	22	the	the	DT	(NP the	_	OS	_
baskervilles12	280_1	23	moor	moor	NN	 moor)))	_	OS	_
baskervilles12	280_1	24	.	.	.	 .)	_	OS	_

baskervilles12	281	0	By	By	IN	(SBARQ(PP By	***	OS	_
baskervilles12	281	1	the	the	DT	(NP the	***	OS	_
baskervilles12	281	2	way	way	NN	 way))	***	OS	_
baskervilles12	281	3	''	''	''	 ''	***	OS	_
baskervilles12	281	4	--	--	:	(PRN --	***	OS	_
baskervilles12	281	5	his	his	PRP$	(S(NP his	***	OS	_
baskervilles12	281	6	eyes	eye	NNS	 eyes)	***	OS	_
baskervilles12	281	7	darted	dart	VBD	(VP darted	***	OS	_
baskervilles12	281	8	again	again	RB	(ADVP again)	***	OS	_
baskervilles12	281	9	from	from	IN	(PP from	***	OS	_
baskervilles12	281	10	my	my	PRP$	(NP my	***	OS	_
baskervilles12	281	11	face	face	NN	 face)	***	OS	_
baskervilles12	281	12	to	to	TO	(PP to	***	OS	_
baskervilles12	281	13	Holmes	Holmes	NNP	(NP Holmes	***	OS	_
baskervilles12	281	14	's	's	POS	 's)))))	***	OS	_
baskervilles12	281	15	--	--	:	 --)	***	OS	_
baskervilles12	281	16	``	``	``	 ``	***	OS	_
baskervilles12	281	17	did	do	VBD	(SQ did	***	OS	_
baskervilles12	281	18	you	you	PRP	(NP you)	***	OS	_
baskervilles12	281	19	hear	hear	VB	(VP hear	***	OS	_
baskervilles12	281	20	anything	anything	NN	(NP(NP anything	***	OS	_
baskervilles12	281	21	else	else	RB	 else)	***	OS	_
baskervilles12	281	22	besides	besides	IN	(PP besides	***	OS	_
baskervilles12	281	23	a	a	DT	(NP a	***	OS	_
baskervilles12	281	24	cry	cry	NN	 cry)))))	***	OS	_
baskervilles12	281	25	?	?	.	 ?	***	OS	_
baskervilles12	281	26	''	''	''	 '')	***	OS	_

baskervilles12	282_1	0	``	``	``	(SINV ``	_	OS	_
baskervilles12	282_1	1	No	No	RB	(FRAG(ADVP No))	No	OS	_
baskervilles12	282_1	2	,	,	,	 ,	_	OS	_
baskervilles12	282_1	3	''	''	''	 ''	_	OS	_
baskervilles12	282_1	4	said	say	VBD	(VP said)	_	OS	_
baskervilles12	282_1	5	Holmes	Holmes	NNP	(NP Holmes)	_	OS	_
baskervilles12	282_1	6	;	;	:	 ;	_	OS	_
baskervilles12	282_1	7	``	``	``	 ``	_	OS	_
baskervilles12	282_1	8	did	do	VBD	(S(VP did	_	OS	_
baskervilles12	282_1	9	you	you	PRP	(NP you)))	_	OS	_
baskervilles12	282_1	10	?	?	.	 ?	_	OS	_
baskervilles12	282_1	11	''	''	''	 '')	_	OS	_

baskervilles12	283_1	0	``	``	``	(FRAG ``	_	OS	_
baskervilles12	283_1	1	No	No	UH	(INTJ No)	No	OS	_
baskervilles12	283_1	2	.	.	.	 .	_	OS	_
baskervilles12	283_1	3	''	''	''	 '')	_	OS	_

baskervilles12	284	0	``	``	``	(SBARQ ``	***	OS	_
baskervilles12	284	1	What	What	WP	(WHNP What)	***	OS	_
baskervilles12	284	2	do	do	VBP	(SQ do	***	OS	_
baskervilles12	284	3	you	you	PRP	(NP you)	***	OS	_
baskervilles12	284	4	mean	mean	VB	(VP mean	***	OS	_
baskervilles12	284	5	,	,	,	 ,	***	OS	_
baskervilles12	284	6	then	then	RB	(ADVP then)))	***	OS	_
baskervilles12	284	7	?	?	.	 ?	***	OS	_
baskervilles12	284	8	''	''	''	 '')	***	OS	_

baskervilles12	285	0	``	``	``	(S ``	***	OS	_
baskervilles12	285	1	Oh	Oh	UH	(INTJ Oh)	***	OS	_
baskervilles12	285	2	,	,	,	 ,	***	OS	_
baskervilles12	285	3	you	you	PRP	(NP you)	***	OS	_
baskervilles12	285	4	know	know	VBP	(VP know	***	OS	_
baskervilles12	285	5	the	the	DT	(NP(NP the	***	OS	_
baskervilles12	285	6	stories	story	NNS	 stories)	***	OS	_
baskervilles12	285	7	that	that	WDT	(SBAR(WHNP that)	***	OS	_
baskervilles12	285	8	the	the	DT	(S(NP the	***	OS	_
baskervilles12	285	9	peasants	peasant	NNS	 peasants)	***	OS	_
baskervilles12	285	10	tell	tell	VBP	(VP tell	***	OS	_
baskervilles12	285	11	about	about	RP	(PRT about)	***	OS	_
baskervilles12	285	12	a	a	DT	(UCP(NP a	***	OS	_
baskervilles12	285	13	phantom	phantom	JJ	 phantom	***	OS	_
baskervilles12	285	14	hound	hound	NN	 hound)	***	OS	_
baskervilles12	285	15	,	,	,	 ,	***	OS	_
baskervilles12	285	16	and	and	CC	 and	***	OS	_
baskervilles12	285	17	so	so	RB	(ADVP so	***	OS	_
baskervilles12	285	18	on	on	RB	 on)))))))	***	OS	_
baskervilles12	285	19	.	.	.	 .)	***	OS	_

baskervilles12	286	0	It	It	PRP	(S(NP It)	***	OS	_
baskervilles12	286	1	is	be	VBZ	(VP is	***	OS	_
baskervilles12	286	2	said	say	VBN	(VP said	***	OS	_
